0,0.071205
43,0.065658
86,0.055892
128,0.078768
171,0.045798
213,0.084987
256,0.04372
298,0.083971
341,0.04883
383,0.075034
426,0.060252
469,0.059486
511,0.075455
554,0.048251
596,0.084284
639,0.043751
681,0.084237
724,0.047798
767,0.075221
809,0.059283
852,0.062549
894,0.071112
937,0.052064
979,0.081612
1022,0.044408
1064,0.085268
1107,0.045548
1149,0.079831
1192,0.055502
1235,0.067096
1277,0.068111
1320,0.052845
1362,0.080627
1405,0.044579
1447,0.085174
1490,0.045236
1533,0.080331
1575,0.053267
1618,0.067752
1661,0.067846
1703,0.05483
1746,0.079174
1788,0.045095
1831,0.085018
1873,0.044298
1916,0.081581
1959,0.051845
2001,0.07133
2044,0.066143
2086,0.05647
2129,0.078081
2171,0.046517
2214,0.084643
2257,0.043814
2299,0.082628
2342,0.052439
2385,0.070971
2427,0.064455
2470,0.057892
2512,0.07558
2554,0.047986
2597,0.084159
2640,0.043548
2682,0.083846
2725,0.04772
2767,0.074674
2810,0.060033
2853,0.062205
2895,0.073174
2938,0.048595
2980,0.083893
3023,0.043329
3066,0.084128
3108,0.048033
3151,0.076346
3193,0.06008
3236,0.062377
3279,0.073268
3321,0.049923
3364,0.083518
3406,0.043611
3449,0.08469
3492,0.048048
3534,0.076987
3577,0.058408
3619,0.064189
3662,0.072752
3704,0.050986
3747,0.081987
3790,0.043533
3832,0.085003
3875,0.045673
3917,0.078393
3960,0.05572
4002,0.066721
4045,0.068518
4088,0.052142
4130,0.081346
4173,0.044751
4215,0.085284
4258,0.045923
4301,0.079096
4344,0.058846
4387,0.059955
4430,0.078752
4472,0.045939
4515,0.085128
4558,0.044298
4601,0.078956
4643,0.055517
4686,0.066955
4729,0.071549
4772,0.048189
4815,0.084721
4857,0.043579
4900,0.081409
4943,0.056127
4987,0.06208
