0,0.05508
42,0.079299
84,0.04647
127,0.084471
170,0.044142
212,0.082971
254,0.048486
297,0.07669
339,0.056642
381,0.067518
424,0.06633
466,0.054689
509,0.077877
551,0.047314
593,0.083565
636,0.043673
678,0.084362
721,0.046064
763,0.078409
805,0.053924
848,0.070455
890,0.06533
933,0.058299
975,0.075346
1017,0.049611
1060,0.082956
1102,0.044142
1144,0.084706
1187,0.044814
1229,0.082034
1272,0.050033
1314,0.073518
1356,0.059377
1399,0.064299
1441,0.068736
1484,0.053345
1526,0.079237
1568,0.046298
1611,0.084503
1653,0.043783
1695,0.083753
1738,0.046876
1780,0.077455
1823,0.055049
1865,0.065908
1908,0.070127
1951,0.050892
1993,0.082924
2036,0.04372
2079,0.083487
2122,0.049345
2165,0.07258
2207,0.063877
2250,0.05658
2293,0.080002
2336,0.044517
2379,0.083893
2422,0.048517
2464,0.073799
2507,0.062064
2550,0.058314
2592,0.077237
2635,0.046392
2678,0.084596
2720,0.044392
2763,0.081831
2806,0.051923
2848,0.070127
2891,0.065283
2934,0.054392
2977,0.080643
3019,0.044204
3062,0.084534
3105,0.04622
3147,0.077268
3191,0.062408
3233,0.058642
3276,0.076955
3319,0.046595
3361,0.084456
3404,0.043986
3447,0.081815
3489,0.052361
3532,0.069846
3575,0.067096
3617,0.054439
3660,0.079971
3703,0.045126
3745,0.084674
3788,0.045205
3831,0.079424
3873,0.054674
3916,0.066518
3959,0.070705
4001,0.051127
4044,0.081831
4087,0.043986
4129,0.084331
4172,0.04697
4215,0.076127
4257,0.059408
4300,0.060533
4343,0.075002
4385,0.04722
4428,0.084221
4471,0.043611
4513,0.082409
4556,0.05133
4599,0.070112
4642,0.065549
4684,0.054408
4727,0.079752
4770,0.044361
4813,0.084924
4855,0.045626
4898,0.078299
4941,0.056908
4983,0.063361
