0,0.059471
42,0.07819
85,0.04733
127,0.087081
170,0.042876
212,0.087081
255,0.046017
297,0.081252
340,0.057361
382,0.066783
425,0.069096
467,0.053314
509,0.080877
552,0.046142
594,0.087331
637,0.04297
679,0.087393
721,0.044923
764,0.081706
806,0.052892
848,0.073705
891,0.064143
933,0.060627
975,0.074596
1018,0.051595
1060,0.084174
1102,0.044517
1145,0.087753
1187,0.043158
1229,0.086081
1272,0.047236
1314,0.07733
1357,0.057767
1399,0.063768
1442,0.072424
1484,0.051377
1527,0.08294
1569,0.044767
1611,0.087596
1654,0.042876
1696,0.085893
1738,0.046814
1781,0.078799
1823,0.056439
1865,0.068658
1908,0.068986
1950,0.05583
1993,0.078956
2035,0.046595
2077,0.08619
2120,0.043204
2162,0.087737
2205,0.044798
2247,0.082315
2289,0.051298
2332,0.071627
2374,0.063846
2416,0.060908
2459,0.074393
2501,0.048876
2544,0.083549
2586,0.043361
2628,0.087612
2671,0.042954
2713,0.086206
2755,0.048564
2798,0.078299
2840,0.057049
2882,0.068549
2925,0.069486
2967,0.055845
3009,0.079049
3052,0.04647
3094,0.086909
3136,0.042767
3179,0.087971
3221,0.044845
3264,0.084159
3306,0.051377
3348,0.07283
3391,0.063361
3433,0.060908
3476,0.076909
3518,0.049486
3560,0.084674
3603,0.043704
3645,0.088175
3687,0.042954
3730,0.085956
3772,0.04883
3815,0.07744
3857,0.05722
3899,0.065565
3942,0.069987
3984,0.055486
4026,0.079549
4069,0.045548
4111,0.086971
4154,0.042564
4197,0.084159
4240,0.053127
4282,0.069471
4325,0.069705
4367,0.05308
4410,0.083237
4453,0.043001
4496,0.087784
4538,0.045017
4581,0.080049
4623,0.057596
4666,0.063643
4709,0.073065
4751,0.049533
4794,0.085581
4837,0.04197
4879,0.087753
4922,0.046111
4964,0.078846
