0,0.064502
44,0.061346
87,0.062283
129,0.062674
172,0.061299
215,0.063674
258,0.060471
300,0.064143
343,0.061002
386,0.062986
429,0.062033
471,0.061783
514,0.063939
557,0.060627
599,0.064189
642,0.060736
685,0.06333
728,0.061221
770,0.062314
813,0.062533
856,0.061002
898,0.06358
941,0.060752
983,0.064064
1026,0.060814
1069,0.063033
1111,0.061392
1154,0.061549
1197,0.063111
1240,0.060674
1282,0.064127
1325,0.060689
1368,0.063799
1410,0.060705
1453,0.062861
1496,0.06233
1538,0.061455
1581,0.06358
1623,0.060502
1666,0.063893
1709,0.060502
1751,0.063674
1794,0.060799
1837,0.062518
1879,0.062111
1922,0.061799
1964,0.063549
2007,0.06083
2049,0.063861
2092,0.060517
2134,0.064002
2177,0.060986
2219,0.062939
2262,0.061721
2305,0.062174
2347,0.063064
2390,0.061111
2432,0.063689
2475,0.060674
2517,0.063861
2560,0.060455
2602,0.063424
2645,0.061236
2687,0.062096
2730,0.062377
2772,0.061424
2815,0.063096
2857,0.060705
2900,0.064018
2943,0.060439
2985,0.063705
3027,0.061127
3070,0.063096
3113,0.062283
3155,0.061424
3198,0.063533
3240,0.060674
3283,0.063986
3325,0.060799
3368,0.063955
3411,0.061252
3454,0.062486
3497,0.062502
3540,0.061346
3583,0.063783
3626,0.060908
3669,0.063252
3712,0.061674
3755,0.061814
3798,0.06333
3841,0.060767
3884,0.063986
3927,0.060908
3970,0.062986
4013,0.062299
4056,0.061486
4098,0.063236
4141,0.060924
4184,0.063643
4227,0.06058
4269,0.063189
4312,0.061924
4355,0.061783
4398,0.063377
4442,0.060361
4485,0.063768
4528,0.061064
4571,0.062189
4615,0.062893
4658,0.060596
4701,0.063986
4744,0.060486
4786,0.063127
4829,0.061502
4871,0.062408
4914,0.06233
4956,0.061518
4998,0.063018
