0,0.049252
43,0.084737
86,0.043861
128,0.084846
171,0.04883
213,0.077127
256,0.057158
298,0.066736
341,0.071174
383,0.053267
425,0.08019
468,0.045455
510,0.08569
553,0.043501
595,0.083799
637,0.048095
680,0.077362
722,0.055924
765,0.066174
807,0.06858
849,0.055377
892,0.079299
934,0.046486
976,0.084596
1019,0.043376
1061,0.084721
1104,0.046236
1146,0.079799
1189,0.05458
1231,0.069471
1273,0.064471
1316,0.05722
1358,0.07608
1400,0.049377
1443,0.082737
1485,0.044111
1527,0.085659
1570,0.044439
1612,0.081971
1655,0.050408
1697,0.07458
1739,0.059221
1782,0.062939
1824,0.071065
1866,0.053517
1909,0.080956
1951,0.045298
1993,0.085612
2036,0.043689
2078,0.084128
2121,0.04783
2163,0.077799
2205,0.056861
2248,0.067299
2290,0.066971
2333,0.054924
2375,0.078846
2417,0.046783
2460,0.085128
2502,0.043579
2545,0.085096
2587,0.046751
2630,0.078315
2672,0.05483
2714,0.068111
2757,0.068361
2799,0.055877
2841,0.078221
2884,0.047626
2926,0.084784
2969,0.043533
3011,0.085237
3054,0.046345
3096,0.080065
3138,0.052861
3181,0.06994
3223,0.064033
3265,0.059861
3308,0.07419
3350,0.049595
3392,0.082784
3435,0.044345
3477,0.085534
3519,0.044095
3562,0.083096
3604,0.049001
3647,0.07519
3689,0.058955
3731,0.065705
3774,0.070362
3816,0.053752
3858,0.079206
3901,0.045955
3943,0.084956
3985,0.043392
4028,0.085143
4071,0.04933
4113,0.073987
4156,0.066096
4199,0.053299
4243,0.083815
4286,0.043673
4329,0.082065
4372,0.056205
4415,0.062096
4458,0.078284
4501,0.044533
4544,0.085659
4587,0.048205
4630,0.072768
4673,0.068346
4716,0.050564
4759,0.084581
4803,0.043548
4846,0.080674
4889,0.056955
4932,0.06183
4975,0.077487
