0,0.060533
42,0.062611
85,0.072549
128,0.047064
170,0.081081
213,0.04497
256,0.078174
299,0.052752
341,0.066846
384,0.067127
427,0.053033
469,0.07744
512,0.04547
554,0.082128
597,0.04633
639,0.07769
682,0.055361
725,0.065627
767,0.06808
810,0.05222
853,0.077924
895,0.04533
938,0.081799
980,0.04547
1023,0.075909
1066,0.056392
1108,0.064471
1151,0.069299
1193,0.052736
1236,0.077502
1278,0.045345
1321,0.081924
1364,0.04622
1406,0.076221
1449,0.05558
1491,0.064299
1534,0.069627
1577,0.050798
1619,0.078877
1662,0.045111
1704,0.081565
1747,0.046408
1789,0.076784
1832,0.05458
1874,0.066721
1917,0.066861
1959,0.055439
2002,0.075596
2044,0.046611
2087,0.081612
2129,0.045048
2172,0.078956
2215,0.051642
2257,0.068877
2300,0.06458
2343,0.054752
2385,0.076205
2428,0.046439
2470,0.08194
2513,0.045126
2555,0.07969
2598,0.051658
2640,0.070252
2683,0.062033
2726,0.056627
2768,0.074299
2811,0.046955
2853,0.081206
2896,0.044595
2939,0.078909
2981,0.052752
3024,0.06908
3066,0.064455
3109,0.056908
3151,0.073658
3194,0.047064
3237,0.081487
3279,0.045158
3322,0.077502
3365,0.053017
3407,0.066799
3450,0.068455
3493,0.052595
3535,0.077377
3578,0.045423
3621,0.081721
3663,0.046361
3706,0.077002
3748,0.055111
3791,0.066096
3834,0.069283
3876,0.050798
3919,0.078956
3961,0.045033
4004,0.08169
4046,0.046251
4089,0.075737
4132,0.056095
4174,0.062299
4217,0.071221
4260,0.048923
4303,0.080502
4345,0.044158
4388,0.079315
4430,0.049267
4473,0.071408
4516,0.06033
4558,0.059892
4601,0.074846
4644,0.047189
4686,0.080956
4729,0.044939
4772,0.078081
4814,0.052095
4857,0.065971
4900,0.067346
4942,0.052111
4985,0.078206
