0,0.057299
42,0.066768
85,0.070143
127,0.052439
170,0.082815
212,0.044095
255,0.086534
297,0.043533
340,0.082221
382,0.051486
425,0.07283
468,0.067408
510,0.054877
553,0.080174
595,0.044439
638,0.086159
680,0.043142
722,0.085018
765,0.048517
807,0.076815
850,0.057455
892,0.064502
935,0.070174
977,0.054127
1019,0.079018
1062,0.045345
1104,0.085893
1147,0.042829
1189,0.084971
1231,0.047345
1274,0.078471
1316,0.057299
1359,0.066768
1401,0.068299
1443,0.055955
1486,0.079565
1529,0.044048
1571,0.086206
1614,0.044908
1657,0.081206
1699,0.055408
1742,0.065799
1784,0.070752
1827,0.050986
1870,0.083643
1913,0.042923
1955,0.085503
1998,0.047189
2041,0.076049
2083,0.061033
2126,0.060611
2169,0.076487
2211,0.046517
2254,0.08544
2296,0.04297
2339,0.083659
2382,0.051861
2425,0.069236
2467,0.068174
2510,0.052095
2553,0.083518
2596,0.043048
2639,0.085003
2681,0.048533
2724,0.073768
2767,0.063205
2809,0.057439
2852,0.078596
2895,0.04497
2937,0.086175
2980,0.04397
3023,0.08119
3065,0.053799
3108,0.068924
3151,0.067502
3193,0.054658
3236,0.081034
3278,0.045111
3321,0.085878
3363,0.043751
3406,0.082831
3448,0.051861
3491,0.071002
3534,0.067627
3576,0.054033
3619,0.079518
3661,0.04558
3704,0.08594
3746,0.043439
3789,0.08394
3831,0.050033
3874,0.073143
3916,0.063377
3959,0.058314
4002,0.077315
4044,0.046533
4087,0.085393
4129,0.043376
4172,0.084424
4215,0.052189
4258,0.070721
4300,0.065252
4343,0.056799
4385,0.078159
4428,0.045939
4471,0.086096
4513,0.044845
4556,0.081174
4598,0.05383
4641,0.068393
4684,0.068315
4726,0.054314
4769,0.080784
4811,0.044736
4854,0.086096
4897,0.045251
4939,0.079893
4982,0.055939
