0,0.086159
42,0.046705
85,0.079768
127,0.054564
170,0.067924
212,0.066111
254,0.058221
296,0.075127
339,0.047267
382,0.084315
424,0.043876
467,0.085253
509,0.045158
551,0.081581
593,0.051783
636,0.074002
678,0.059377
720,0.06483
763,0.07008
805,0.054674
847,0.077862
890,0.047095
932,0.085096
975,0.044236
1017,0.083628
1060,0.048548
1102,0.07744
1144,0.05522
1187,0.066533
1229,0.066377
1272,0.054002
1314,0.079799
1356,0.046205
1399,0.084393
1441,0.043298
1483,0.08519
1526,0.045314
1568,0.08169
1610,0.05197
1653,0.073143
1695,0.060158
1737,0.06258
1780,0.071018
1822,0.050267
1865,0.081456
1907,0.044486
1950,0.085346
1992,0.044283
2035,0.082174
2077,0.049986
2120,0.071737
2163,0.065752
2205,0.056783
2247,0.076237
2289,0.049205
2332,0.083096
2375,0.043423
2418,0.083034
2461,0.052814
2503,0.069221
2546,0.067096
2589,0.054345
2631,0.080206
2674,0.04497
2716,0.085487
2759,0.044501
2802,0.081784
2844,0.052205
2887,0.068799
2930,0.067705
2973,0.051752
3015,0.082253
3058,0.043954
3100,0.085362
3143,0.045376
3186,0.078752
3228,0.05633
3271,0.066033
3313,0.06933
3356,0.052642
3399,0.082065
3441,0.044314
3484,0.085221
3526,0.04522
3569,0.079752
3611,0.054361
3654,0.068377
3697,0.067768
3739,0.054111
3782,0.079674
3824,0.04508
3867,0.085409
3910,0.044236
3952,0.081831
3995,0.053361
4037,0.069283
4080,0.06769
4122,0.05458
4165,0.079987
4208,0.044861
4250,0.085034
4293,0.044236
4335,0.081674
4378,0.051595
4420,0.071268
4463,0.064393
4506,0.057377
4548,0.078206
4591,0.045861
4634,0.085065
4676,0.044658
4719,0.081518
4762,0.054689
4805,0.064549
4848,0.075065
4891,0.046111
4934,0.085346
4977,0.045314
