0,0.068002
42,0.068283
85,0.053814
127,0.080627
170,0.044845
212,0.085393
255,0.044251
297,0.083174
340,0.050595
382,0.074143
424,0.060174
467,0.061471
509,0.072299
552,0.051502
594,0.080862
636,0.044829
679,0.085096
721,0.044298
764,0.082784
806,0.048986
848,0.076205
891,0.058877
933,0.065174
975,0.069018
1018,0.05458
1060,0.079909
1103,0.046001
1145,0.084628
1187,0.043829
1230,0.08444
1272,0.04633
1315,0.077674
1357,0.054892
1399,0.066346
1442,0.067377
1484,0.05397
1527,0.079237
1569,0.046501
1612,0.084956
1654,0.043814
1696,0.084331
1739,0.046705
1781,0.078159
1823,0.054689
1866,0.069346
1908,0.066377
1951,0.057392
1993,0.076549
2035,0.047142
2078,0.083784
2120,0.043829
2162,0.085393
2205,0.045533
2247,0.081268
2289,0.051205
2332,0.071908
2374,0.062111
2417,0.061596
2459,0.072205
2501,0.050877
2544,0.081362
2587,0.043704
2629,0.084753
2672,0.047033
2715,0.075346
2757,0.060283
2800,0.060767
2842,0.075221
2885,0.047783
2928,0.084268
2970,0.043767
3013,0.083362
3056,0.050048
3099,0.069346
3141,0.067721
3184,0.052595
3227,0.081971
3269,0.044345
3312,0.085096
3355,0.04647
3397,0.077455
3440,0.057095
3483,0.063455
3525,0.073002
3568,0.04897
3611,0.083706
3653,0.043658
3696,0.083862
3739,0.049064
3781,0.074549
3824,0.061893
3866,0.059033
3909,0.077721
3952,0.046298
3994,0.085065
4037,0.044158
4080,0.082159
4122,0.05183
4165,0.07044
4208,0.066846
4250,0.055627
4293,0.079768
4336,0.044579
4379,0.084909
4421,0.046736
4464,0.07719
4507,0.059861
4549,0.061236
4592,0.075018
4635,0.047892
4677,0.084737
4720,0.043673
4763,0.082956
4805,0.051439
4848,0.070096
4891,0.07133
4934,0.050627
4977,0.082706
